Date,Text,Retweets,Likes
2012-12-31 16:01,Happy New Year!pic.twitter.com/kQSTmCL5,10568,7464
2013-01-01 07:59,"Obama: Yesterday's Senate fiscal cliff agreement ""protects 98% of Americans and 97% of small business owners from a middle class tax hike.""",1442,538
2013-01-01 08:00,"The President: The bipartisan Senate agreement ""is the right thing to do for our country and the House should pass it without delay.""",857,386
2013-01-01 08:15,President Obama on the Emancipation Proclamation issued by President Lincoln 150 years ago today: http://OFA.BO/iEPfUZ ,1627,689
2013-01-01 11:01,He sought to reunite our people not only in government but also in freedom that knew no bounds of color or creed.http://OFA.BO/iEPfUZ ,867,495
2013-01-01 20:20,Watch live: President Obama speaks from the briefing room. http://www.wh.gov/live ,451,314
2013-01-01 20:44,Under this law more than 98% of Americans and 97% of small businesses will not see their income taxes go up. —President Obama,2205,765
2013-01-01 20:45,"The agreement ""further reduces the deficit by raising $620 billion in revenue from the wealthiest households.” —President Obama",1557,639
2013-01-01 20:45,This law is just one step in the broader effort to strengthen our economy and broaden opportunity for everybody. —President Obama,1142,507
2013-01-02 09:41,An update on the bipartisan agreement to prevent a tax hike on 98% of Americans straight from President Obama: http://OFA.BO/Z6ffMu ,622,379
2013-01-02 18:30,What does yesterday's fiscal cliff agreement mean for you? President Obama explains:http://OFA.BO/Z6ffMu ,781,533
2013-01-04 07:58,The tax deal means income tax rates for middle class families will stay low permanently: http://OFA.BO/QTVdcR pic.twitter.com/jz4qA11i,1134,749
2013-01-04 09:32,The private sector added 168000 jobs in December for the 34th month of growth in a row:pic.twitter.com/sP0JKSZH,1178,703
2013-01-05 09:05,This week we made sure that 98% of Americans & 97% of small businesses won't see their income taxes go up by one dime.http://OFA.BO/Mxx4f7 ,1218,678
2013-01-05 11:14,Photo of the day: A moment in the Oval Office.pic.twitter.com/VJdfXdDI,2567,2924
2013-01-06 07:33,Winning an election won't bring about the change we seek on its own:pic.twitter.com/c7czMiy7,1849,1287
2013-01-06 17:03,President Obama promised to make our tax system fairer. He delivered:http://OFA.BO/m6FtiJ ,781,373
2013-01-07 07:00,A promise kept—to make our tax system fairer:http://OFA.BO/pxqC65 ,471,306
2013-01-07 10:14,Watch live: President Obama makes a personnel announcement from the White House.http://www.wh.gov/live ,240,142
2013-01-07 10:19,Chuck Hagel is the leader our troops deserve. —President Obama,354,208
2013-01-07 10:22,When it comes to defense of our country we are not Democrats or Republicans; we are Americans. —President Obama,1653,746
2013-01-07 10:24,A 25-year veteran of the CIA John [Brennan] knows what our national security demands. —President Obama,265,182
2013-01-07 10:28,My No. 1 criteria in making these decisions is simple: Who is going to do the best job of securing America. —President Obama,448,245
2013-01-07 10:29,These two leaders have dedicated their lives to protecting our country. I’m confident they will do an outstanding job. —President Obama,345,210
2013-01-07 10:32,I urge the Senate to confirm them as soon as possible so we can keep our nation secure and the American people safe. —President Obama,583,337
2013-01-08 07:01,My family will be joining Americans across the country for a National Day of Service on January 19th—join us: http://OFA.BO/8LqNx7  -bo,726,384
2013-01-08 08:14,Everyone pays their fair share. Everyone does their part. That's how our economy works best. That's how we grow.http://OFA.BO/pxqC65 ,1226,550
2013-01-09 10:37,Join President Obama and Americans across the country for a National Day of Service on Jan 19th: http://OFA.BO/unFF8n pic.twitter.com/CHDycuHx,1004,831
2013-01-11 11:25,Help write the next chapter of this movement—be a part of the conversation over inauguration weekend:http://OFA.BO/6AiBAc ,451,311
2013-01-12 08:06,"President Obama: ""By the end of next year America’s war in Afghanistan will be over.""http://OFA.BO/PfK8Qg ",1996,891
2013-01-12 08:35,Why would we spend taxpayer dollars on a Death Star with a fundamental flaw that can be exploited by a 1-man starship? http://OFA.BO/yfxWt3 ,16138,5443
2013-01-13 14:33,President Obama on ending the war in Afghanistan and rebuilding America:http://OFA.BO/Urrm5T ,1005,468
2013-01-14 08:36,Watch live: President Obama holds a news conference. http://www.wh.gov/live ,409,208
2013-01-14 14:11,We are not a deadbeat nation. And so there’s a very simple solution to this: Congress authorizes us to pay our bills.http://OFA.BO/g9Pu1a ,738,328
2013-01-15 08:16,"President Obama yesterday: the House GOP ""will not collect a ransom in exchange for not crashing the American economy."" http://OFA.BO/Dme6gS ",569,298
2013-01-16 08:51,Watch live: President Obama and Vice President Biden lay out a set of proposals to reduce gun violence.http://wh.gov/live ,475,208
2013-01-16 08:54,We have a moral obligation to do everything in our power to diminish the prospect that something like this could happen again. —VP Biden,753,342
2013-01-16 08:55,The world has changed and it is demanding action. —VP Biden on Newtown,758,297
2013-01-16 08:56,We should do as much as we can as quickly as we can and we cannot let the perfect be the enemy of the good. —VP Biden,847,339
2013-01-16 08:59,While reducing gun violence is a complicated challenge protecting our children from harm shouldn’t be a divisive one. —President Obama,1821,572
2013-01-16 09:00,This is our first task as a society: Keeping our children safe. —President Obama,1591,575
2013-01-16 09:02,If there's even one life that can be saved then we've got an obligation to try. —President Obama,2539,851
2013-01-16 09:05,I'm calling on Congress to pass some very specific proposals right away. —President Obama on reducing gun violence,632,284
2013-01-16 09:06,First it's time for Congress to require a universal background check for anyone trying to buy a gun. —President Obama,1855,704
2013-01-16 09:07,Second: Congress should restore a ban on military-style assault weapons and a 10-round limit for magazines.,1362,568
2013-01-16 09:08,We should get tougher on people who buy guns with the express purpose of turning around and selling them to criminals. —President Obama,1254,482
2013-01-16 09:08,Finally Congress needs to help rather than hinder law enforcement as it does its job.,775,329
2013-01-16 09:09,"President Obama: ""Let me be absolutely clear: like most Americans I believe the 2nd Amendment guarantees an individual right to bear arms.""",1344,430
2013-01-16 09:10,The only way we can change is if the American people demand it. —President Obama,1855,581
2013-01-16 09:13,The most important changes we can make depend on congressional action. They need to bring these proposals up for a vote.,623,288
2013-01-16 09:17,Along with our freedom to live our lives as we will comes an obligation to allow others to do the same. —President Obama,2585,916
2013-01-16 09:19,Let’s do the right thing for them and for this country we love so much. —President Obama,1438,655
2013-01-17 07:48,Share this to make sure your friends have the facts about the President's common-sense plan to reduce gun violence:pic.twitter.com/NEwURhBU,3318,844
2013-01-17 08:04,Stand with the President to reduce gun violence: http://OFA.BO/STKzAr pic.twitter.com/j2WPjyiG,2505,1115
2013-01-17 11:23,Happy birthday @MichelleObama!pic.twitter.com/brzSPUQK,17100,22424
2013-01-17 13:23,Grab a friend and join the National Day of Service this Saturday: http://OFA.BO/Umekb6 pic.twitter.com/4JI8osNr,735,548
2013-01-18 07:07,Our obligation: http://OFA.BO/GnQA4P pic.twitter.com/u0fgRpQM,1817,1199
2013-01-18 09:13,Michelle Obama on the next step of our movement: Organizing for Action. http://OFA.BO/7J77Vm ,346,243
2013-01-18 09:20,The next chapter of our work begins today. Say you're in and ask your friends to join you:http://OFA.BO/ZNs6VG ,1838,4468
2013-01-18 14:09,There's still time to sign up for tomorrow's National Day of Service—find an event in your community now: http://OFA.BO/Umekb6 ,446,239
2013-01-19 06:43,If like me you want this time to be different then I need your help to make it different. —President Obama http://OFA.BO/2voGWS ,1740,704
2013-01-19 11:02,President Obama on steps the administration is taking to reduce gun violence and why we need Congress to act:http://OFA.BO/2voGWS ,586,281
2013-01-19 12:46,Some familiar faces taking part in today's National Day of Service:pic.twitter.com/E0gbV2Wl,817,754
2013-01-20 05:46,Joe Biden has officially been sworn in for a second term. Congratulations Mr. Vice President.,4503,2055
2013-01-20 06:41,Volunteers and staff are coming together today for the Obama campaign legacy conference—follow along here: http://OFA.BO/J1zmM3  #OFAlegacy,428,246
2013-01-20 09:47,President Obama has been sworn in for a second term as President of the United States.,7665,4113
2013-01-20 10:36,A look at the numbers with  @jomalleydillon @MarlonDMarshall &  @Mitch_Stewart from the  #OFALegacy conference: http://ofa.bo/109r37 ,233,172
2013-01-20 12:18,Meet @JonCarsonOFA the Executive Director of Organizing for Action. He's putting you in charge: http://ofa.bo/m7C3B0  ,287,225
2013-01-21 05:32,Happy Inauguration Day! Follow @obamainaugural today for news from on the ground in Washington from the oath to the parade. #inaug2013,3020,830
2013-01-21 06:25,I'm honored and grateful that we have a chance to finish what we started. Our work begins today. Let's go. -bo,11105,4592
2013-01-21 07:03,The sequence of events today: @VP takes oath at 11:45am ET; President takes oath at 11:55am ET and delivers inaugural address at noon ET.,1202,331
2013-01-21 07:35,Watch a livestream of the second inauguration here starting at 11:30am ET: http://www.2013pic.org/live ,1264,444
2013-01-21 08:25,Watch live: The second inauguration of President Obama. http://www.2013pic.org/live ,1469,448
2013-01-21 08:50,Joe Biden has been sworn in for a second term as Vice President of the United States. #inaug2013,1355,736
2013-01-21 08:52,Barack Obama has been sworn in for a second term as President of the United States. #fourmoreyears,9264,3221
2013-01-21 08:54,Each time we gather to inaugurate a president we bear witness to the enduring strength of our Constitution. —President Obama,2199,737
2013-01-21 08:56,Together we resolved that a great nation must care for the vulnerable and protect its people from life’s worst hazards and misfortune.,1846,652
2013-01-21 08:56,We made ourselves anew and vowed to move forward together. —President Obama,1971,651
2013-01-21 08:57,We have always understood that when times change so must we. —President Obama,4688,1407
2013-01-21 08:58,A decade of war is now ending. An economic recovery has begun. —President Obama,1862,715
2013-01-21 08:58,This generation of Americans has been tested by crises that steeled our resolve and proved our resilience. —President Obama,1010,398
2013-01-21 08:58,Now more than ever we must do these things together as one nation and one people. —President Obama,2559,820
2013-01-21 08:59,We the people understand that our country cannot succeed when a shrinking few do very well and a growing many barely make it.,3787,1183
2013-01-21 08:59,We are made for this moment and we will seize it—so long as we seize it together. —President Obama,2872,1030
2013-01-21 08:59,America’s possibilities are limitless for we possess all the qualities that this world without boundaries demands. —President Obama,1650,609
2013-01-21 09:01,We do not believe that in this country freedom is reserved for the lucky or happiness for the few.,3581,1200
2013-01-21 09:01,We the people still believe that every citizen deserves a basic measure of security and dignity. —President Obama,1909,719
